Measurement date,Station code,Item code,Average value,Instrument status
02-01-2017 06:00,102,9,69,0
02-01-2017 06:00,103,1,0.005,0
02-01-2017 06:00,103,3,0.035,0
02-01-2017 06:00,103,5,1,0
02-01-2017 06:00,103,6,0.001,0
02-01-2017 06:00,103,8,80,0
02-01-2017 06:00,103,9,71,0
02-01-2017 06:00,104,1,0.006,0
02-01-2017 06:00,104,3,0.039,0
02-01-2017 06:00,104,5,0.7,0
02-01-2017 06:00,104,6,0.007,0
02-01-2017 06:00,104,8,65,0
02-01-2017 06:00,104,9,41,0
02-01-2017 06:00,105,1,0.005,0
02-01-2017 06:00,105,3,0.036,0
02-01-2017 06:00,105,5,0.7,0
02-01-2017 06:00,105,6,0.005,0
02-01-2017 06:00,105,8,91,0
02-01-2017 06:00,105,9,48,0
02-01-2017 06:00,106,1,0.004,0
02-01-2017 06:00,106,3,0.053,0
02-01-2017 06:00,106,5,1.2,0
02-01-2017 06:00,106,6,0.003,0
02-01-2017 06:00,106,8,83,0
02-01-2017 06:00,106,9,77,0
02-01-2017 06:00,107,1,0.004,0
02-01-2017 06:00,107,3,0.041,0
02-01-2017 06:00,107,5,0.6,0
02-01-2017 06:00,107,6,0.002,0
02-01-2017 06:00,107,8,81,0
02-01-2017 06:00,107,9,46,0
02-01-2017 06:00,108,1,0.005,0
02-01-2017 06:00,108,3,0.048,0
02-01-2017 06:00,108,5,0.8,0
02-01-2017 06:00,108,6,0.003,0
02-01-2017 06:00,108,8,87,0
02-01-2017 06:00,108,9,77,0
02-01-2017 06:00,109,1,0.005,0
02-01-2017 06:00,109,3,0.05,0
02-01-2017 06:00,109,5,1.1,0
02-01-2017 06:00,109,6,0.002,0
02-01-2017 06:00,109,8,112,0
02-01-2017 06:00,109,9,67,0
02-01-2017 06:00,110,1,0.005,0
02-01-2017 06:00,110,3,0.04,0
02-01-2017 06:00,110,5,1,0
02-01-2017 06:00,110,6,0.002,0
02-01-2017 06:00,110,8,99,0
02-01-2017 06:00,110,9,68,0
02-01-2017 06:00,111,1,0.005,0
02-01-2017 06:00,111,3,0.051,0
02-01-2017 06:00,111,5,1.2,0
02-01-2017 06:00,111,6,0.002,0
02-01-2017 06:00,111,8,76,0
02-01-2017 06:00,111,9,48,0
02-01-2017 06:00,112,1,0.004,0
02-01-2017 06:00,112,3,0.041,0
02-01-2017 06:00,112,5,1.1,0
02-01-2017 06:00,112,6,0.002,0
02-01-2017 06:00,112,8,85,0
02-01-2017 06:00,112,9,71,0
02-01-2017 06:00,113,1,0.006,0
02-01-2017 06:00,113,3,0.05,0
02-01-2017 06:00,113,5,1,0
02-01-2017 06:00,113,6,0.002,0
02-01-2017 06:00,113,8,100,0
02-01-2017 06:00,113,9,59,0
02-01-2017 06:00,114,1,0.007,0
02-01-2017 06:00,114,3,0.05,0
02-01-2017 06:00,114,5,1,0
02-01-2017 06:00,114,6,0.002,0
02-01-2017 06:00,114,8,94,0
02-01-2017 06:00,114,9,73,0
02-01-2017 06:00,115,1,0.005,0
02-01-2017 06:00,115,3,0.045,0
02-01-2017 06:00,115,5,0.7,0
02-01-2017 06:00,115,6,0.002,0
02-01-2017 06:00,115,8,76,0
02-01-2017 06:00,115,9,41,0
02-01-2017 06:00,116,1,0.006,0
02-01-2017 06:00,116,3,0.047,0
02-01-2017 06:00,116,5,0.6,0
02-01-2017 06:00,116,6,0.001,0
02-01-2017 06:00,116,8,56,0
02-01-2017 06:00,116,9,33,0
02-01-2017 06:00,117,1,0.007,0
02-01-2017 06:00,117,3,0.036,0
02-01-2017 06:00,117,5,0.6,0
02-01-2017 06:00,117,6,0.003,0
02-01-2017 06:00,117,8,63,0
02-01-2017 06:00,117,9,42,0
02-01-2017 06:00,118,1,0.005,0
02-01-2017 06:00,118,3,0.05,0
02-01-2017 06:00,118,5,0.7,0
02-01-2017 06:00,118,6,0.004,0
02-01-2017 06:00,118,8,60,0
02-01-2017 06:00,118,9,43,0
02-01-2017 06:00,119,1,0.004,0
02-01-2017 06:00,119,3,0.032,0
02-01-2017 06:00,119,5,1,0
02-01-2017 06:00,119,6,0.004,0
02-01-2017 06:00,119,8,74,0
02-01-2017 06:00,119,9,56,0
02-01-2017 06:00,120,1,0.005,0
02-01-2017 06:00,120,3,0.051,0
02-01-2017 06:00,120,5,1,0
02-01-2017 06:00,120,6,0.002,0
02-01-2017 06:00,120,8,77,0
02-01-2017 06:00,120,9,64,0
02-01-2017 06:00,121,1,0.006,0
02-01-2017 06:00,121,3,0.059,0
02-01-2017 06:00,121,5,1.1,0
02-01-2017 06:00,121,6,0.004,0
02-01-2017 06:00,121,8,80,0
02-01-2017 06:00,121,9,56,0
02-01-2017 06:00,122,1,0.005,0
02-01-2017 06:00,122,3,0.037,0
02-01-2017 06:00,122,5,1.4,0
02-01-2017 06:00,122,6,0.005,0
02-01-2017 06:00,122,8,104,0
02-01-2017 06:00,122,9,47,0
02-01-2017 06:00,123,1,0.006,0
02-01-2017 06:00,123,3,0.041,0
02-01-2017 06:00,123,5,0.8,0
02-01-2017 06:00,123,6,0.002,0
02-01-2017 06:00,123,8,91,0
02-01-2017 06:00,123,9,57,0
02-01-2017 06:00,124,1,0.004,0
02-01-2017 06:00,124,3,0.03,0
02-01-2017 06:00,124,5,1.2,0
02-01-2017 06:00,124,6,0.002,0
02-01-2017 06:00,124,8,53,0
02-01-2017 06:00,124,9,49,0
02-01-2017 06:00,125,1,0.004,0
02-01-2017 06:00,125,3,0.039,0
02-01-2017 06:00,125,5,0.9,0
02-01-2017 06:00,125,6,0.002,0
02-01-2017 06:00,125,8,102,0
02-01-2017 06:00,125,9,51,0
02-01-2017 07:00,101,1,0.003,0
02-01-2017 07:00,101,3,0.054,0
02-01-2017 07:00,101,5,1.2,0
02-01-2017 07:00,101,6,0.002,0
02-01-2017 07:00,101,8,88,0
02-01-2017 07:00,101,9,74,0
02-01-2017 07:00,102,1,0.005,0
02-01-2017 07:00,102,3,0.056,0
02-01-2017 07:00,102,5,1.1,0
02-01-2017 07:00,102,6,0.002,0
02-01-2017 07:00,102,8,86,0
02-01-2017 07:00,102,9,67,0
02-01-2017 07:00,103,1,0.005,0
02-01-2017 07:00,103,3,0.036,0
02-01-2017 07:00,103,5,0.9,0
02-01-2017 07:00,103,6,0.001,0
02-01-2017 07:00,103,8,81,0
02-01-2017 07:00,103,9,76,0
02-01-2017 07:00,104,1,0.006,0
02-01-2017 07:00,104,3,0.04,0
02-01-2017 07:00,104,5,0.7,0
02-01-2017 07:00,104,6,0.007,0
02-01-2017 07:00,104,8,54,0
02-01-2017 07:00,104,9,35,0
02-01-2017 07:00,105,1,0.005,0
02-01-2017 07:00,105,3,0.039,0
02-01-2017 07:00,105,5,0.7,0
02-01-2017 07:00,105,6,0.005,0
02-01-2017 07:00,105,8,87,0
02-01-2017 07:00,105,9,45,0
02-01-2017 07:00,106,1,0.004,0
02-01-2017 07:00,106,3,0.055,0
02-01-2017 07:00,106,5,1.2,0
02-01-2017 07:00,106,6,0.003,0
02-01-2017 07:00,106,8,79,0
02-01-2017 07:00,106,9,69,0
02-01-2017 07:00,107,1,0.005,0
02-01-2017 07:00,107,3,0.044,0
02-01-2017 07:00,107,5,0.7,0
02-01-2017 07:00,107,6,0.002,0
02-01-2017 07:00,107,8,82,0
02-01-2017 07:00,107,9,58,0
02-01-2017 07:00,108,1,0.005,0
02-01-2017 07:00,108,3,0.052,0
02-01-2017 07:00,108,5,0.9,0
02-01-2017 07:00,108,6,0.003,0
02-01-2017 07:00,108,8,87,0
02-01-2017 07:00,108,9,74,0
02-01-2017 07:00,109,1,0.005,0
02-01-2017 07:00,109,3,0.049,0
02-01-2017 07:00,109,5,1.1,0
02-01-2017 07:00,109,6,0.002,0
02-01-2017 07:00,109,8,99,0
02-01-2017 07:00,109,9,64,0
02-01-2017 07:00,110,1,0.005,0
02-01-2017 07:00,110,3,0.048,0
02-01-2017 07:00,110,5,1.1,0
02-01-2017 07:00,110,6,0.002,0
02-01-2017 07:00,110,8,83,0
02-01-2017 07:00,110,9,63,0
02-01-2017 07:00,111,1,0.005,0
02-01-2017 07:00,111,3,0.052,0
02-01-2017 07:00,111,5,1.1,0
02-01-2017 07:00,111,6,0.002,0
02-01-2017 07:00,111,8,74,0
02-01-2017 07:00,111,9,41,0
02-01-2017 07:00,112,1,0.004,0
02-01-2017 07:00,112,3,0.043,0
02-01-2017 07:00,112,5,1.1,0
02-01-2017 07:00,112,6,0.002,0
02-01-2017 07:00,112,8,86,0
02-01-2017 07:00,112,9,73,0
02-01-2017 07:00,113,1,0.006,0
02-01-2017 07:00,113,3,0.053,0
02-01-2017 07:00,113,5,1.1,0
02-01-2017 07:00,113,6,0.002,0
02-01-2017 07:00,113,8,90,0
02-01-2017 07:00,113,9,56,0
02-01-2017 07:00,114,1,0.007,0
02-01-2017 07:00,114,3,0.047,0
02-01-2017 07:00,114,5,0.8,0
02-01-2017 07:00,114,6,0.002,0
02-01-2017 07:00,114,8,86,0
02-01-2017 07:00,114,9,68,0
02-01-2017 07:00,115,1,0.005,0
02-01-2017 07:00,115,3,0.044,0
02-01-2017 07:00,115,5,0.7,0
02-01-2017 07:00,115,6,0.002,0
02-01-2017 07:00,115,8,63,0
02-01-2017 07:00,115,9,38,0
02-01-2017 07:00,116,1,0.006,0
02-01-2017 07:00,116,3,0.045,0
02-01-2017 07:00,116,5,0.5,0
02-01-2017 07:00,116,6,0.002,0
02-01-2017 07:00,116,8,68,0
02-01-2017 07:00,116,9,39,0
02-01-2017 07:00,117,1,0.008,0
02-01-2017 07:00,117,3,0.036,0
02-01-2017 07:00,117,5,0.6,0
02-01-2017 07:00,117,6,0.003,0
02-01-2017 07:00,117,8,78,0
02-01-2017 07:00,117,9,36,0
02-01-2017 07:00,118,1,0.004,0
02-01-2017 07:00,118,3,0.048,0
02-01-2017 07:00,118,5,0.7,0
02-01-2017 07:00,118,6,0.006,0
02-01-2017 07:00,118,8,57,0
02-01-2017 07:00,118,9,38,0
02-01-2017 07:00,119,1,0.004,0
02-01-2017 07:00,119,3,0.032,0
02-01-2017 07:00,119,5,0.8,0
02-01-2017 07:00,119,6,0.004,0
02-01-2017 07:00,119,8,56,0
02-01-2017 07:00,119,9,41,0
02-01-2017 07:00,120,1,0.005,0
02-01-2017 07:00,120,3,0.063,0
02-01-2017 07:00,120,5,1.2,0
02-01-2017 07:00,120,6,0.002,0
02-01-2017 07:00,120,8,78,0
02-01-2017 07:00,120,9,59,0
02-01-2017 07:00,121,1,0.007,0
02-01-2017 07:00,121,3,0.058,0
02-01-2017 07:00,121,5,0.7,0
02-01-2017 07:00,121,6,0.004,0
02-01-2017 07:00,121,8,61,0
02-01-2017 07:00,121,9,42,0
02-01-2017 07:00,122,1,0.005,0
02-01-2017 07:00,122,3,0.037,0
02-01-2017 07:00,122,5,1.3,0
02-01-2017 07:00,122,6,0.004,0
02-01-2017 07:00,122,8,89,0
02-01-2017 07:00,122,9,46,0
02-01-2017 07:00,123,1,0.004,0
02-01-2017 07:00,123,3,0.046,0
02-01-2017 07:00,123,5,0.9,0
02-01-2017 07:00,123,6,0.002,0
02-01-2017 07:00,123,8,96,0
02-01-2017 07:00,123,9,55,0
02-01-2017 07:00,124,1,0.005,0
02-01-2017 07:00,124,3,0.034,0
02-01-2017 07:00,124,5,1.1,0
02-01-2017 07:00,124,6,0.002,0
02-01-2017 07:00,124,8,52,9
02-01-2017 07:00,124,9,40,0
02-01-2017 07:00,125,1,0.005,0
02-01-2017 07:00,125,3,0.047,0
02-01-2017 07:00,125,5,1.1,0
02-01-2017 07:00,125,6,0.002,0
02-01-2017 07:00,125,8,92,0
02-01-2017 07:00,125,9,72,0
02-01-2017 08:00,101,1,0.004,0
02-01-2017 08:00,101,3,0.06,0
02-01-2017 08:00,101,5,1.4,0
02-01-2017 08:00,101,6,0.002,0
02-01-2017 08:00,101,8,88,0
02-01-2017 08:00,101,9,71,0
02-01-2017 08:00,102,1,0.005,0
02-01-2017 08:00,102,3,0.061,0
02-01-2017 08:00,102,5,1.3,0
02-01-2017 08:00,102,6,0.002,0
02-01-2017 08:00,102,8,84,0
02-01-2017 08:00,102,9,68,0
02-01-2017 08:00,103,1,0.005,0
02-01-2017 08:00,103,3,0.038,0
02-01-2017 08:00,103,5,1.1,0
02-01-2017 08:00,103,6,0.001,0
02-01-2017 08:00,103,8,75,0
02-01-2017 08:00,103,9,71,0
02-01-2017 08:00,104,1,0,4
02-01-2017 08:00,104,3,0,4
02-01-2017 08:00,104,5,0,4
02-01-2017 08:00,104,6,0,4
02-01-2017 08:00,104,8,0,4
02-01-2017 08:00,104,9,0,4
02-01-2017 08:00,105,1,0.005,0
02-01-2017 08:00,105,3,0.041,0
02-01-2017 08:00,105,5,0.7,0
02-01-2017 08:00,105,6,0.005,0
02-01-2017 08:00,105,8,79,0
02-01-2017 08:00,105,9,38,0
02-01-2017 08:00,106,1,0.004,0
02-01-2017 08:00,106,3,0.056,0
02-01-2017 08:00,106,5,1.1,0
02-01-2017 08:00,106,6,0.003,0
02-01-2017 08:00,106,8,67,0
02-01-2017 08:00,106,9,58,0
02-01-2017 08:00,107,1,0.004,0
02-01-2017 08:00,107,3,0.043,0
02-01-2017 08:00,107,5,0.8,0
02-01-2017 08:00,107,6,0.002,0
02-01-2017 08:00,107,8,80,0
02-01-2017 08:00,107,9,64,0
02-01-2017 08:00,108,1,0.006,0
02-01-2017 08:00,108,3,0.058,0
02-01-2017 08:00,108,5,0.9,0
02-01-2017 08:00,108,6,0.003,0
02-01-2017 08:00,108,8,82,0
02-01-2017 08:00,108,9,68,0
02-01-2017 08:00,109,1,0.005,0
02-01-2017 08:00,109,3,0.053,0
02-01-2017 08:00,109,5,1.2,0
02-01-2017 08:00,109,6,0.002,0
02-01-2017 08:00,109,8,91,0
02-01-2017 08:00,109,9,49,0
02-01-2017 08:00,110,1,0.005,0
02-01-2017 08:00,110,3,0.051,0
02-01-2017 08:00,110,5,1.1,0
02-01-2017 08:00,110,6,0.002,0
02-01-2017 08:00,110,8,91,0
02-01-2017 08:00,110,9,84,0
02-01-2017 08:00,111,1,0.006,0
02-01-2017 08:00,111,3,0.056,0
02-01-2017 08:00,111,5,1.2,0
02-01-2017 08:00,111,6,0.002,0
02-01-2017 08:00,111,8,67,0
02-01-2017 08:00,111,9,38,0
02-01-2017 08:00,112,1,0.005,0
02-01-2017 08:00,112,3,0.047,0
02-01-2017 08:00,112,5,1.2,0
02-01-2017 08:00,112,6,0.002,0
02-01-2017 08:00,112,8,91,0
02-01-2017 08:00,112,9,75,0
02-01-2017 08:00,113,1,0.007,0
02-01-2017 08:00,113,3,0.054,0
02-01-2017 08:00,113,5,1,0
02-01-2017 08:00,113,6,0.002,0
02-01-2017 08:00,113,8,87,0
02-01-2017 08:00,113,9,47,0
02-01-2017 08:00,114,1,0.007,0
02-01-2017 08:00,114,3,0.055,0
02-01-2017 08:00,114,5,1,0
02-01-2017 08:00,114,6,0.002,0
02-01-2017 08:00,114,8,80,0
02-01-2017 08:00,114,9,66,0
02-01-2017 08:00,115,1,0.004,0
02-01-2017 08:00,115,3,0.044,0
02-01-2017 08:00,115,5,0.8,0
02-01-2017 08:00,115,6,0.002,0
02-01-2017 08:00,115,8,67,0
02-01-2017 08:00,115,9,36,0
02-01-2017 08:00,116,1,0.006,0
02-01-2017 08:00,116,3,0.046,0
02-01-2017 08:00,116,5,0.6,0
02-01-2017 08:00,116,6,0.002,0
02-01-2017 08:00,116,8,66,0
02-01-2017 08:00,116,9,33,0
02-01-2017 08:00,117,1,0.007,0
02-01-2017 08:00,117,3,0.036,0
02-01-2017 08:00,117,5,0.6,0
02-01-2017 08:00,117,6,0.004,0
02-01-2017 08:00,117,8,74,0
02-01-2017 08:00,117,9,32,0
02-01-2017 08:00,118,1,0.005,0
02-01-2017 08:00,118,3,0.048,0
02-01-2017 08:00,118,5,0.7,0
02-01-2017 08:00,118,6,0.006,0
02-01-2017 08:00,118,8,53,0
02-01-2017 08:00,118,9,34,0
02-01-2017 08:00,119,1,0.004,0
02-01-2017 08:00,119,3,0.038,0
02-01-2017 08:00,119,5,0.8,0
02-01-2017 08:00,119,6,0.004,0
02-01-2017 08:00,119,8,42,0
02-01-2017 08:00,119,9,35,0
02-01-2017 08:00,120,1,0.005,0
02-01-2017 08:00,120,3,0.062,0
02-01-2017 08:00,120,5,1,0
02-01-2017 08:00,120,6,0.003,0
02-01-2017 08:00,120,8,72,0
02-01-2017 08:00,120,9,52,0
02-01-2017 08:00,121,1,0.007,0
02-01-2017 08:00,121,3,0.051,0
02-01-2017 08:00,121,5,0.6,0
02-01-2017 08:00,121,6,0.007,0
02-01-2017 08:00,121,8,56,0
02-01-2017 08:00,121,9,38,0
02-01-2017 08:00,122,1,0.005,0
02-01-2017 08:00,122,3,0.04,0
02-01-2017 08:00,122,5,1,0
02-01-2017 08:00,122,6,0.005,0
02-01-2017 08:00,122,8,87,0
02-01-2017 08:00,122,9,44,0
02-01-2017 08:00,123,1,0.004,0
02-01-2017 08:00,123,3,0.045,0
02-01-2017 08:00,123,5,0.7,0
02-01-2017 08:00,123,6,0.002,0
02-01-2017 08:00,123,8,71,0
02-01-2017 08:00,123,9,38,0
02-01-2017 08:00,124,1,0.005,0
02-01-2017 08:00,124,3,0.047,0
02-01-2017 08:00,124,5,0.8,0
02-01-2017 08:00,124,6,0.002,0
02-01-2017 08:00,124,8,43,0
02-01-2017 08:00,124,9,30,0
02-01-2017 08:00,125,1,0.004,0
02-01-2017 08:00,125,3,0.054,0
02-01-2017 08:00,125,5,1.2,0
02-01-2017 08:00,125,6,0.002,0
02-01-2017 08:00,125,8,93,0
02-01-2017 08:00,125,9,79,0
02-01-2017 09:00,101,1,0.005,0
02-01-2017 09:00,101,3,0.066,0
02-01-2017 09:00,101,5,1.5,0
02-01-2017 09:00,101,6,0.002,0
02-01-2017 09:00,101,8,88,0
02-01-2017 09:00,101,9,69,0
02-01-2017 09:00,102,1,0.005,0
02-01-2017 09:00,102,3,0.06,0
02-01-2017 09:00,102,5,1.4,0
02-01-2017 09:00,102,6,0.002,0
02-01-2017 09:00,102,8,86,0
02-01-2017 09:00,102,9,66,0
02-01-2017 09:00,103,1,0.005,0
02-01-2017 09:00,103,3,0.042,0
02-01-2017 09:00,103,5,1.2,0
02-01-2017 09:00,103,6,0.002,0
02-01-2017 09:00,103,8,73,0
02-01-2017 09:00,103,9,64,0
02-01-2017 09:00,104,1,0.007,8
02-01-2017 09:00,104,3,0.049,8
02-01-2017 09:00,104,5,0.3,8
02-01-2017 09:00,104,6,0.007,8
02-01-2017 09:00,104,8,49,8
02-01-2017 09:00,104,9,30,8
02-01-2017 09:00,105,1,0.005,0
02-01-2017 09:00,105,3,0.038,0
02-01-2017 09:00,105,5,0.6,0
02-01-2017 09:00,105,6,0.006,0
02-01-2017 09:00,105,8,70,0
02-01-2017 09:00,105,9,31,0
02-01-2017 09:00,106,1,0.005,0
02-01-2017 09:00,106,3,0.051,0
02-01-2017 09:00,106,5,0.8,0
02-01-2017 09:00,106,6,0.004,0
02-01-2017 09:00,106,8,62,0
02-01-2017 09:00,106,9,52,0
02-01-2017 09:00,107,1,0.004,0
02-01-2017 09:00,107,3,0.047,0
02-01-2017 09:00,107,5,0.7,0
02-01-2017 09:00,107,6,0.002,0
02-01-2017 09:00,107,8,62,0
02-01-2017 09:00,107,9,47,0
02-01-2017 09:00,108,1,0.006,0
02-01-2017 09:00,108,3,0.06,0
02-01-2017 09:00,108,5,1,0
02-01-2017 09:00,108,6,0.003,0
02-01-2017 09:00,108,8,82,0
02-01-2017 09:00,108,9,65,0
02-01-2017 09:00,109,1,0.005,0
02-01-2017 09:00,109,3,0.053,0
02-01-2017 09:00,109,5,1.2,0
02-01-2017 09:00,109,6,0.002,0
02-01-2017 09:00,109,8,89,0
02-01-2017 09:00,109,9,70,0
02-01-2017 09:00,110,1,0.006,0
02-01-2017 09:00,110,3,0.058,0
02-01-2017 09:00,110,5,1.2,0
02-01-2017 09:00,110,6,0.002,0
02-01-2017 09:00,110,8,95,0
02-01-2017 09:00,110,9,81,0
02-01-2017 09:00,111,1,0.007,0
02-01-2017 09:00,111,3,0.06,0
02-01-2017 09:00,111,5,1.3,0
02-01-2017 09:00,111,6,0.002,0
02-01-2017 09:00,111,8,65,0
02-01-2017 09:00,111,9,39,0
02-01-2017 09:00,112,1,0.005,0
02-01-2017 09:00,112,3,0.055,0
02-01-2017 09:00,112,5,1.3,0
02-01-2017 09:00,112,6,0.002,0
02-01-2017 09:00,112,8,89,0
02-01-2017 09:00,112,9,77,0
02-01-2017 09:00,113,1,0.007,0
02-01-2017 09:00,113,3,0.058,0
02-01-2017 09:00,113,5,1.1,0
02-01-2017 09:00,113,6,0.002,0
02-01-2017 09:00,113,8,73,0
02-01-2017 09:00,113,9,44,0
02-01-2017 09:00,114,1,0.007,0
02-01-2017 09:00,114,3,0.058,0
02-01-2017 09:00,114,5,1.1,0
02-01-2017 09:00,114,6,0.002,0
02-01-2017 09:00,114,8,79,0
02-01-2017 09:00,114,9,65,0
02-01-2017 09:00,115,1,0.004,0
02-01-2017 09:00,115,3,0.042,0
02-01-2017 09:00,115,5,0.7,0
02-01-2017 09:00,115,6,0.003,0
02-01-2017 09:00,115,8,68,0
02-01-2017 09:00,115,9,37,0
02-01-2017 09:00,116,1,0.006,0
02-01-2017 09:00,116,3,0.047,0
02-01-2017 09:00,116,5,0.6,0
02-01-2017 09:00,116,6,0.003,0
02-01-2017 09:00,116,8,60,0
02-01-2017 09:00,116,9,38,0
02-01-2017 09:00,117,1,0.008,0
02-01-2017 09:00,117,3,0.034,0
02-01-2017 09:00,117,5,0.6,0
02-01-2017 09:00,117,6,0.005,0
02-01-2017 09:00,117,8,63,0
02-01-2017 09:00,117,9,57,0
02-01-2017 09:00,118,1,0.005,0
02-01-2017 09:00,118,3,0.052,0
02-01-2017 09:00,118,5,0.7,0
02-01-2017 09:00,118,6,0.004,0
02-01-2017 09:00,118,8,54,0
02-01-2017 09:00,118,9,36,0
02-01-2017 09:00,119,1,0.004,0
02-01-2017 09:00,119,3,0.029,0
02-01-2017 09:00,119,5,0.7,0
02-01-2017 09:00,119,6,0.005,0
02-01-2017 09:00,119,8,50,0
02-01-2017 09:00,119,9,32,0
02-01-2017 09:00,120,1,0.005,0
02-01-2017 09:00,120,3,0.053,0
02-01-2017 09:00,120,5,0.7,0
02-01-2017 09:00,120,6,0.007,0
02-01-2017 09:00,120,8,60,0
02-01-2017 09:00,120,9,41,0
02-01-2017 09:00,121,1,0.007,0
02-01-2017 09:00,121,3,0.052,0
02-01-2017 09:00,121,5,0.6,0
02-01-2017 09:00,121,6,0.006,0
02-01-2017 09:00,121,8,56,0
02-01-2017 09:00,121,9,39,0
02-01-2017 09:00,122,1,0.006,0
02-01-2017 09:00,122,3,0.044,0
02-01-2017 09:00,122,5,0.9,0
02-01-2017 09:00,122,6,0.005,0
02-01-2017 09:00,122,8,76,0
02-01-2017 09:00,122,9,54,0
02-01-2017 09:00,123,1,0.005,0
02-01-2017 09:00,123,3,0.049,0
02-01-2017 09:00,123,5,0.8,0
02-01-2017 09:00,123,6,0.002,0
02-01-2017 09:00,123,8,58,0
02-01-2017 09:00,123,9,35,0
02-01-2017 09:00,124,1,0.004,0
02-01-2017 09:00,124,3,0.05,0
02-01-2017 09:00,124,5,0.7,0
02-01-2017 09:00,124,6,0.004,0
02-01-2017 09:00,124,8,40,0
02-01-2017 09:00,124,9,27,0
02-01-2017 09:00,125,1,0.004,0
02-01-2017 09:00,125,3,0.056,0
02-01-2017 09:00,125,5,1.2,0
02-01-2017 09:00,125,6,0.002,0
02-01-2017 09:00,125,8,77,0
02-01-2017 09:00,125,9,56,0
02-01-2017 10:00,101,1,0.005,0
02-01-2017 10:00,101,3,0.059,0
02-01-2017 10:00,101,5,1.1,0
02-01-2017 10:00,101,6,0.004,0
02-01-2017 10:00,101,8,85,0
02-01-2017 10:00,101,9,63,0
02-01-2017 10:00,102,1,0.005,0
02-01-2017 10:00,102,3,0.053,0
02-01-2017 10:00,102,5,0.6,0
02-01-2017 10:00,102,6,0.004,0
02-01-2017 10:00,102,8,72,0
02-01-2017 10:00,102,9,53,0
02-01-2017 10:00,103,1,0.005,0
02-01-2017 10:00,103,3,0.044,0
02-01-2017 10:00,103,5,0.9,0
02-01-2017 10:00,103,6,0.004,0
02-01-2017 10:00,103,8,70,0
02-01-2017 10:00,103,9,58,0
02-01-2017 10:00,104,1,0.007,0
02-01-2017 10:00,104,3,0.049,0
02-01-2017 10:00,104,5,0.3,0
02-01-2017 10:00,104,6,0.008,0
02-01-2017 10:00,104,8,49,0
02-01-2017 10:00,104,9,36,0
02-01-2017 10:00,105,1,0.005,0
02-01-2017 10:00,105,3,0.037,0
02-01-2017 10:00,105,5,0.6,0
02-01-2017 10:00,105,6,0.008,0
02-01-2017 10:00,105,8,64,0
02-01-2017 10:00,105,9,28,0
02-01-2017 10:00,106,1,0.005,0
02-01-2017 10:00,106,3,0.048,0
02-01-2017 10:00,106,5,0.8,0
02-01-2017 10:00,106,6,0.006,0
02-01-2017 10:00,106,8,60,0
02-01-2017 10:00,106,9,51,0
02-01-2017 10:00,107,1,0.005,0
02-01-2017 10:00,107,3,0.056,0
02-01-2017 10:00,107,5,0.8,0
02-01-2017 10:00,107,6,0.003,0
02-01-2017 10:00,107,8,63,0
02-01-2017 10:00,107,9,44,0
02-01-2017 10:00,108,1,0.006,0
02-01-2017 10:00,108,3,0.06,0
02-01-2017 10:00,108,5,0.9,0
02-01-2017 10:00,108,6,0.004,0
02-01-2017 10:00,108,8,74,0
02-01-2017 10:00,108,9,62,0
02-01-2017 10:00,109,1,0.005,0
02-01-2017 10:00,109,3,0.057,0
02-01-2017 10:00,109,5,1.3,0
02-01-2017 10:00,109,6,0.002,0
02-01-2017 10:00,109,8,94,0
02-01-2017 10:00,109,9,59,0
02-01-2017 10:00,110,1,0.006,0
02-01-2017 10:00,110,3,0.056,0
02-01-2017 10:00,110,5,1.1,0
02-01-2017 10:00,110,6,0.002,0
02-01-2017 10:00,110,8,105,0
02-01-2017 10:00,110,9,77,0
02-01-2017 10:00,111,1,0.007,0
02-01-2017 10:00,111,3,0.064,0
02-01-2017 10:00,111,5,1.3,0
02-01-2017 10:00,111,6,0.002,0
02-01-2017 10:00,111,8,70,0
02-01-2017 10:00,111,9,41,0
02-01-2017 10:00,112,1,0.006,0
02-01-2017 10:00,112,3,0.065,0
02-01-2017 10:00,112,5,1.2,0
02-01-2017 10:00,112,6,0.003,0
02-01-2017 10:00,112,8,94,0
02-01-2017 10:00,112,9,75,0
02-01-2017 10:00,113,1,0.008,0
02-01-2017 10:00,113,3,0.06,0
02-01-2017 10:00,113,5,1.1,0
02-01-2017 10:00,113,6,0.002,0
02-01-2017 10:00,113,8,95,0
02-01-2017 10:00,113,9,45,0
02-01-2017 10:00,114,1,0.007,0
02-01-2017 10:00,114,3,0.058,0
02-01-2017 10:00,114,5,1,0
02-01-2017 10:00,114,6,0.003,0
02-01-2017 10:00,114,8,84,0
02-01-2017 10:00,114,9,66,0
02-01-2017 10:00,115,1,0.005,0
02-01-2017 10:00,115,3,0.044,0
02-01-2017 10:00,115,5,0.7,0
02-01-2017 10:00,115,6,0.003,0
02-01-2017 10:00,115,8,70,0
02-01-2017 10:00,115,9,43,0
02-01-2017 10:00,116,1,0.006,0
02-01-2017 10:00,116,3,0.047,0
02-01-2017 10:00,116,5,0.6,0
02-01-2017 10:00,116,6,0.006,0
02-01-2017 10:00,116,8,58,0
02-01-2017 10:00,116,9,56,0
02-01-2017 10:00,117,1,0.007,0
02-01-2017 10:00,117,3,0.033,0
02-01-2017 10:00,117,5,0.6,0
